0.014310190381574073 79.57747161671261
47.53678229115917 63.81871608778405
75.94882189174683 23.756065476967493
75.4104816045313 -25.413253586719197
46.391684268185536 -64.65590324518897
-0.5720822566160215 -79.57541652785686
-47.35722540508865 -63.95207108156762
-75.8149801690189 -24.179805120420674
-75.4460861449022 25.307356225142268
-46.05908518503866 64.89325747415984

 

0.028620380300387997 79.57746775667144
48.219559411135016 63.304409671730376
76.17968455704762 23.004996293826494
75.1574225020084 -26.152170780737308
46.00930760793683 -64.92855925652822
-1.1416394686204787 -79.56928335113957
-47.8669592452346 -63.57144332406886
-75.94505616833348 -23.768101255231176
-75.20352908393271 26.019289133493558
-45.40802281592341 65.35048322421824

 

0.04293056929368164 79.5774613232696
48.81441508564319 62.84685412601637
76.38934532965048 22.298926292484456
74.92614882976693 -26.80758130137566
45.627376781685925 -65.19752051813258
-1.708638768869883 -79.55912736605251
-48.30420977150546 -63.23984117659251
-76.07289647886647 -23.355697698975224
-74.9550938444996 26.72654299479282
-44.823426754939845 65.7528296549646

 

0.05724075689869491 79.57745231650733
49.36089983538385 62.41855302016743
76.57839298191482 21.640793007597225
74.71907717943391 -27.379439350433167
45.24593029949027 -65.46281375730743
-2.22363372016959 -79.54639933252022
-48.66933567103964 -62.95927222443028
-76.19849733722404 -22.94260659208777
-74.71780867348699 27.382900882164446
-44.30729884896624 66.10172057063753

 

0.07155094265266773 79.57744073638493
49.858033125632524 62.02217931138489
76.73503917017283 21.07861374100046
74.53839029494334 -27.867589883751084
44.8650061687084 -65.7244658797012
-2.6370630065232543 -79.53376699484235
-48.996882758217026 -62.704702165529696
-76.3218550459381 -22.528840095243783
-74.51027765233782 27.94266840983116
-43.86151390998493 66.39835684122347

 

0.08586112609284009 79.57742658290273
50.26324179170524 61.69425190630668
76.86137257558859 20.61318993961894
74.38603859284888 -28.271743068892064
44.53213678936683 -65.95045857811279
-2.998366606321616 -79.52096573473152
-49.32113641452116 -62.44997755380256
-76.44261859180382 -22.115611149553576
-74.3347040003094 28.40644248892555
-43.487835507856175 66.64369705029796

 

0.10017130675645211 79.57740985606124
50.57792308232016 61.43653546847474
76.95909259882814 20.245302172485488
74.27085649572643 -28.57296045357323
44.24784038137905 -66.14153623309826
-3.357110547207034 -79.50662866996738
-49.64211194050845 -62.19513578871163
-76.56046299464484 -21.704140151958736
-74.19296343460148 28.774613298568195
-43.1879356303838 66.83843512288476

 

0.11448148418074393 79.57739055586096
50.80318054940056 61.25039624161837
77.02427814016853 19.995868840243133
74.1784250006159 -28.81207139582731
43.964807953481355 -66.33000720114352
-3.713288877460371 -79.49078990299932
-49.95982483998273 -61.940213881197515
-76.66019094780494 -21.349222878979393
-74.08661471324561 29.047335747385656
-42.963422157284846 66.98297209160829

 

0.12879165790295583 79.57736868230253
50.923564778459756 61.15034541148776
77.07077324000613 19.815905376182137
74.08613632709987 -29.048555864493895
43.68306243694157 -66.51589471562805
-4.0668959397393944 -79.47348332057416
-50.22428446956903 -61.725970573252695
-76.72753551449155 -21.10591119953575
-74.01691209004325 29.224491755119693
-42.81588380078298 67.07737538133182

 

0.14310182746032815 79.57734423538666
50.98356929299648 61.10032615163749
77.11684786461103 19.63583380243088
73.99401370253122 -29.282420150661586
43.402626420678985 -66.69922198554664
-4.346341205114317 -79.45869059970076
-50.386127483001374 -61.593931121150106
-76.7635616847235 -20.974503359219238
-73.98465910871624 29.306047332543834
-42.746982873953584 67.12130547645933

 

0.15741199239010148 79.57731721511414
51.04352467654843 61.0502480116571
77.16250176261376 19.45565510140632
73.9020800872551 -29.51367060308126
43.190833270362866 -66.83656271160244
-4.480083815502356 -79.4512620585496
-50.44600657530953 -61.54489917364458
-76.76884490153124 -20.955157984966128
-73.99017156632604 29.292127018635696
-42.758772507063604 67.11379565617959

 

0.17172215222951648 79.57728762148584
51.103430871338816 61.00011103980504
77.20773468494023 19.27537025610993
73.84293495457646 -29.66134101797217
43.11547326071501 -66.88520134674648
-4.468163573476805 -79.4519333180188
-50.40416447912291 -61.57917177789722
-76.76884490153124 -20.955157984966128
-73.99017156632604 29.292127018635696
-42.758772507063604 67.11379565617959

 

0.18603230651581396 79.5772554545027
51.16328781963824 60.949915284396475
77.23056038378031 19.18371018592369
73.84963694011533 -29.644650740115033
43.17684535229084 -66.84559984856604
-4.468163573476805 -79.4519333180188
-50.40416447912291 -61.57917177789722
-76.76884490153124 -20.955157984966128
-73.99017156632604 29.292127018635696
-42.758772507063604 67.11379565617959

 

0.20034245478623497 79.5772207141658
51.15166653281922 60.959668672045055
77.20921014245856 19.269459329932555
73.84963694011533 -29.644650740115033
43.17684535229084 -66.84559984856604
-4.468163573476805 -79.4519333180188
-50.40416447912291 -61.57917177789722
-76.76884490153124 -20.955157984966128
-73.99017156632604 29.292127018635696
-42.758772507063604 67.11379565617959

 

0.12100497764517217 79.5773809036565
51.15166653281922 60.959668672045055
77.20921014245856 19.269459329932555
73.84963694011533 -29.644650740115033
43.17684535229084 -66.84559984856604
-4.468163573476805 -79.4519333180188
